id,parent,place_type,place_code,code_type,eng,afr,nbl,xho,zul,nso,sot,tsn,ssw,ven,tso,street_code,box_code,latitude,longitude,last_modified
100413,100672,town,,,Hlanganani,,,,,,,,,,,,3244,-23.1938738,30.2312517,2024-03-27T05:03:21.067080+00:00
100414,100001,town,,,Hlobane,,,,,,,,,,,,3145,-27.7099520,30.9909325,2024-03-27T05:03:20.685110+00:00
100415,101099,town,,,Hlohlolwane,,,,,,,,,,,9735,9735,-28.9065819,27.5553349,2024-03-27T05:03:18.862465+00:00
100416,100082,town,,,Hluhluwe,,,,,,,,,,,,3960,-28.0241823,32.2815091,2024-03-27T05:03:20.263722+00:00
100417,100693,town,,,Hobhouse,,,,,,,,,,,9740,9740,-29.5275770,27.1414789,2024-03-27T05:03:18.680829+00:00
100418,100708,town,,,Hoedspruit,,,,,,,,,,,1380,1380,-24.3506241,30.9595081,2024-03-27T05:03:20.972152+00:00
100419,100884,town,,,Hogsback,,,,,,,,,,,,5721,-32.5949218,26.9279203,2024-03-27T05:03:17.517737+00:00
100420,100746,town,,,Holly Country,,,,,,,,,,,1946,,-26.9322924,27.9185096,2024-03-27T05:03:18.396978+00:00
100421,100224,town,,,Holpan,,,,,,,,,,,,8505,-28.3594048,24.6408114,2024-03-27T05:03:21.903534+00:00
100422,100475,town,,,Hondeklip Bay,,,,,,,,,,,,8222,-30.3277601,17.2916720,2024-03-27T05:03:22.083973+00:00
100423,101215,town,,,Hoopstad,,,,,,,,,,,9479,9479,-27.8387104,25.9211284,2024-03-27T05:03:18.639657+00:00
100424,101077,town,,,Hopefield,,,,,,,,,,,7355,7355,-33.0439604,18.3211071,2024-03-27T05:03:23.756511+00:00
100425,101182,town,,,Hopetown,,,,,,,,,,,8750,8750,-29.6204045,24.0870253,2024-03-27T05:03:22.322311+00:00
100426,100461,town,,,Hotazel,,,,,,,,,,,8490,8490,-27.1963487,22.8330228,2024-03-27T05:03:22.039956+00:00
100427,100172,town,,,Hout Bay,,,,,,,,,,,7806,7872,-34.0402043,18.3480819,2024-03-27T05:03:23.207800+00:00
100428,101241,town,,,Howick,,,,,,,,,,,3290,3290,-29.4961792,30.2166233,2024-03-27T05:03:20.207230+00:00
100429,100882,town,,,Hoyi,,,,,,,,,,,,1348,-25.8155547,31.8475736,2024-03-27T05:03:21.418830+00:00
100430,100844,town,,,Huhudi,,,,,,,,,,,8601,8629,-26.9771081,24.7412616,2024-03-27T05:03:22.829261+00:00
100431,100541,town,,,Humansdorp,,,,,,,,,,,6300,6300,-34.0157790,24.7528193,2024-03-27T05:03:17.752040+00:00
100432,101248,town,,,Ibisi,,,,,,,,,,,,3304,-30.4118548,29.8895392,2024-03-27T05:03:19.923725+00:00
100433,100734,town,,,Idutywa,,,,,,,,,,,5000,5000,-32.0972538,28.3106476,2024-03-27T05:03:17.435085+00:00
100434,101231,town,,,Ifafa Beach,,,,,,,,,,,,4185,-30.4631761,30.6534541,2024-03-27T05:03:20.068457+00:00
100435,100716,town,,,Ikgomotseng,,,,,,,,,,,9358,9358,-28.7356488,26.1121044,2024-03-27T05:03:18.502600+00:00
100436,100138,local_municipality,EC103,municipal_code,Ikwezi,,,,,,,,,,,,,-33.0185841,24.6689463,2024-03-27T05:03:17.712324+00:00
100437,100571,district_municipality,DC29,municipal_code,iLembe,,,,,,,,,,,,,-29.2775484,31.1767699,2024-03-27T05:03:19.776220+00:00
100438,100130,town,,,Ilitha,,,,,,,,,,,5606,5606,-32.8949383,27.5343679,2024-03-27T05:03:17.600849+00:00
100439,101258,local_municipality,KZN236,municipal_code,Imbabazane,,,,,,,,,,,,,-29.0522558,29.6450174,2024-03-27T05:03:20.454951+00:00
100440,100172,town,,,Imizamo Yethu,,,,,,,,,,,7806,,-34.0282300,18.3583182,2024-03-27T05:03:23.211839+00:00
100441,101233,local_municipality,KZN224,municipal_code,Impendle,,,,,,,,,,,,,-29.5973132,29.8645312,2024-03-27T05:03:20.132939+00:00
100442,100306,town,,,Inchanga,,,,,,,,,,,3670,3670,-29.7411461,30.6780784,2024-03-27T05:03:19.665023+00:00
100443,101258,local_municipality,KZN233,municipal_code,Indaka,,,,,,,,,,,,,-28.3182670,30.0904845,2024-03-27T05:03:20.463777+00:00
100444,100926,local_municipality,EC153,municipal_code,Ingquza Hill,,,,,,,,,,,,,-31.2516936,29.4898836,2024-03-27T05:03:18.251307+00:00
100445,100466,town,,,Ingwavuma,,,,,,,,,,,,3968,-27.1350592,31.9937220,2024-03-27T05:03:20.280204+00:00
100446,101111,local_municipality,KZN431,municipal_code,Ingwe,,,,,,,,,,,,,-29.8718528,29.6811449,2024-03-27T05:03:19.852547+00:00
100447,100167,local_municipality,EC133,municipal_code,Inkwanca,,,,,,,,,,,,,-31.4859196,26.1843243,2024-03-27T05:03:17.983016+00:00
100448,100683,town,,,Intabazwe,,,,,,,,,,,9880,,-28.2397943,29.1007418,2024-03-27T05:03:18.754327+00:00
100449,100167,local_municipality,EC135,municipal_code,Intsika Yethu,,,,,,,,,,,,,-31.9513379,27.4871600,2024-03-27T05:03:17.995474+00:00
100450,100167,local_municipality,EC131,municipal_code,Inxuba Yethemba,,,,,,,,,,,,,-31.8717138,25.0789669,2024-03-27T05:03:18.019831+00:00
100451,100231,town,,,Itekeng,,,,,,,,,,,,2762,-26.3625163,25.9046582,2024-03-27T05:03:22.860937+00:00
100452,100173,town,,,Ivory Park,,,,,,,,,,,1693,1689,-25.9996090,28.1872296,2024-03-27T05:03:19.041871+00:00
100453,100446,town,,,Ixopo,,,,,,,,,,,3276,3276,-30.1518407,30.0610179,2024-03-27T05:03:19.872079+00:00
100454,100616,town,,,Jacobsdal,,,,,,,,,,,8710,8710,-29.1334058,24.7658986,2024-03-27T05:03:18.958197+00:00
100455,100537,town,,,Jagersfontein,,,,,,,,,,,9974,9974,-29.7614090,25.4302338,2024-03-27T05:03:18.907290+00:00
100456,100912,town,,,Jagersrust,,,,,,,,,,,,3354,-28.5989142,29.1182692,2024-03-27T05:03:20.479183+00:00
100457,100973,town,,,Jan Kempdorp,,,,,,,,,,,8550,8550,-27.9165682,24.8033631,2024-03-27T05:03:21.958684+00:00
100458,100436,town,,,Jansenville,,,,,,,,,,,6265,6265,-32.9436236,24.6574086,2024-03-27T05:03:17.719469+00:00
100459,100541,town,,,Jeffreys Bay,,,,,,,,,,,6330,6330,-34.0395741,24.9038625,2024-03-27T05:03:17.755725+00:00
100460,100255,district_municipality,Joe Gqabi,municipal_code,Joe Gqabi,,,,,,,,,,,,,-30.9573855,26.4773648,2024-03-27T05:03:18.085299+00:00
100461,100463,local_municipality,NC451,municipal_code,Joe Morolong,,,,,,,,,,,,,-26.7892222,23.1015035,2024-03-27T05:03:22.033445+00:00
100462,100173,city,,,Johannesburg,,,,,,,,,,,2001,2000,-26.1808222,28.0232219,2024-03-27T05:03:19.045656+00:00
100463,100890,district_municipality,DC45,municipal_code,John Taolo Gaetsewe,,,,,,,,,,,,,-27.0594327,22.5352162,2024-03-27T05:03:21.992174+00:00
100464,100542,town,,,Joubertina,,,,,,,,,,,6410,6410,-33.8328974,23.8676762,2024-03-27T05:03:17.805069+00:00
100465,100174,town,,,Jouberton,,,,,,,,,,,2574,2574,-26.8929698,26.5836543,2024-03-27T05:03:22.661565+00:00
100466,101237,local_municipality,KZN275,municipal_code,Jozini,,,,,,,,,,,,,-27.3159722,31.8629835,2024-03-27T05:03:20.275291+00:00
100467,100173,town,,,Kaalfontein,,,,,,,,,,,1632,2498,-25.9887503,28.1681245,2024-03-27T05:03:19.052321+00:00
100468,100860,town,,,Kabah,,,,,,,,,,,6229,,-33.7604646,25.3918231,2024-03-27T05:03:18.215065+00:00
100469,100736,town,,,KaBokweni,,,,,,,,,,,1245,1245,-25.3416474,31.1244817,2024-03-27T05:03:21.372557+00:00
100470,100241,local_municipality,NW397,municipal_code,Kagisano-Molopo,,,,,,,,,,,,,-26.5430718,23.7680210,2024-03-27T05:03:22.771579+00:00
100471,101114,local_municipality,NC082,municipal_code,Kai !Garib,,,,,,,,,,,,,-28.8207695,20.5963181,2024-03-27T05:03:22.379794+00:00
100472,100471,town,,,Kakamas,,,,,,,,,,,8870,8870,-28.7690263,20.5497907,2024-03-27T05:03:22.392414+00:00
100473,101168,town,,,Kalbaskraal,,,,,,,,,,,7302,7302,-33.5748166,18.6450952,2024-03-27T05:03:23.798324+00:00
100474,100750,town,,,Kambi,,,,,,,,,,,,5100,-31.4855090,28.6596348,2024-03-27T05:03:18.307532+00:00
100475,100847,local_municipality,NC064,municipal_code,Kamiesberg,,,,,,,,,,,,,-30.5262318,17.7703809,2024-03-27T05:03:22.074465+00:00
100476,100475,town,,,Kamieskroon,,,,,,,,,,,,8241,-30.2168879,17.9231137,2024-03-27T05:03:22.087928+00:00
100477,100259,local_municipality,WC041,municipal_code,Kannaland,,,,,,,,,,,,,-33.6707531,20.9748533,2024-03-27T05:03:23.386241+00:00
100478,100471,town,,,Kanoneiland,,,,,,,,,,,,8806,-28.6595351,21.0807314,2024-03-27T05:03:22.398496+00:00
100479,100736,town,,,Kanyamazane,,,,,,,,,,,1214,1214,-25.4686062,31.1785013,2024-03-27T05:03:21.376182+00:00
100480,100528,town,,,Karatara,,,,,,,,,,,6580,6580,-33.9128930,22.8378709,2024-03-27T05:03:23.412211+00:00
100481,100985,local_municipality,NC074,municipal_code,Kareeberg,,,,,,,,,,,,,-30.5396272,21.7578376,2024-03-27T05:03:22.257292+00:00
100482,100542,town,,,Kareedouw,,,,,,,,,,,6400,6400,-33.9553745,24.2910921,2024-03-27T05:03:17.808832+00:00
100483,100847,local_municipality,NC066,municipal_code,Karoo Hoogland,,,,,,,,,,,,,-31.7403044,20.4596278,2024-03-27T05:03:22.114675+00:00
100484,100503,town,,,Karos,,,,,,,,,,,,8819,-28.4239741,21.6081059,2024-03-27T05:03:22.449586+00:00
100485,100335,town,,,Kathu,,,,,,,,,,,8446,8446,-27.7729163,22.9862287,2024-03-27T05:03:22.010977+00:00
100486,100269,town,,,Katlehong,,,,,,,,,,,1431,1432,-26.3649337,28.1451018,2024-03-27T05:03:19.340927+00:00
100487,100471,town,,,Keimoes,,,,,,,,,,,8860,8860,-28.6966289,20.9662153,2024-03-27T05:03:22.419501+00:00
100488,100373,town,,,Kei Mouth,,,,,,,,,,,5260,5260,-32.6778845,28.3609010,2024-03-27T05:03:17.408238+00:00
100489,100022,town,,,Keiskammahoek,,,,,,,,,,,5670,5670,-32.6825951,27.1332572,2024-03-27T05:03:17.384169+00:00
100490,101231,town,,,Kelso,,,,,,,,,,,,4183,-30.3607015,30.7074114,2024-03-27T05:03:20.072257+00:00
100491,100269,town,,,Kempton Park,,,,,,,,,,,1619,1620,-26.0957849,28.2216328,2024-03-27T05:03:19.345231+00:00
100492,100281,town,,,Kendal,,,,,,,,,,,2225,2225,-26.0667627,28.9449360,2024-03-27T05:03:17.941581+00:00
100493,100471,town,,,Kenhardt,,,,,,,,,,,8900,8900,-29.3597982,21.1538338,2024-03-27T05:03:22.424407+00:00
100494,100763,town,,,Kentani,,,,,,,,,,,4980,4980,-32.5076004,28.3139661,2024-03-27T05:03:17.455536+00:00
100495,100683,town,,,Kestell,,,,,,,,,,,9860,9860,-28.3106796,28.6863951,2024-03-27T05:03:18.760597+00:00
100496,100698,town,,,Kgakala,,,,,,,,,,,2640,2640,-27.2175916,26.2655371,2024-03-27T05:03:22.689445+00:00
100497,101114,local_municipality,NC086,municipal_code,Kgatelopele,,,,,,,,,,,,,-28.2355139,23.5145536,2024-03-27T05:03:22.432018+00:00
100498,100103,local_municipality,NW374,municipal_code,Kgetlengrivier,,,,,,,,,,,,,-25.7441907,26.6319580,2024-03-27T05:03:22.529908+00:00
100499,100843,town,,,Kgotsong,,,,,,,,,,,9660,9660,-27.3766542,26.6429834,2024-03-27T05:03:18.556812+00:00
100500,100847,local_municipality,NC067,municipal_code,Khâi-Ma,,,,,,,,,,,,,-29.2352280,19.0129348,2024-03-27T05:03:22.131315+00:00
100501,101190,town,,,Khakhu,,,,,,,,,,,,0974,-22.8389711,30.2376031,2024-03-27T05:03:21.169833+00:00
100502,100001,town,,,Khambi,,,,,,,,,,,,3100,27.9666437,77.4118502,2024-03-27T05:03:20.688788+00:00
100503,101114,local_municipality,NC083,municipal_code,//Khara Hais,,,,,,,,,,,,,-28.4461150,21.0633289,2024-03-27T05:03:22.444822+00:00
100504,101114,local_municipality,NC084,municipal_code,!Kheis,,,,,,,,,,,,,-28.9437682,21.4716463,2024-03-27T05:03:22.467581+00:00
100505,100672,town,,,Khomanani,,,,,,,,,,,0933,0933,-23.2626558,30.3804722,2024-03-27T05:03:21.070953+00:00
100506,100174,town,,,Khuma,,,,,,,,,,,2551,2562,-26.8558279,26.8489886,2024-03-27T05:03:22.665335+00:00
100507,100130,town,,,Kidd's Beach,,,,,,,,,,,5264,5264,-33.1514738,27.6874333,2024-03-27T05:03:17.604893+00:00
100508,101122,town,,,Kimberley,,,,,,,,,,,8301,8300,-28.7433042,24.7390246,2024-03-27T05:03:21.978548+00:00
100509,100926,local_municipality,EC157,municipal_code,King Sabata Dalindyebo,,,,,,,,,,,,,-31.7849914,28.5762031,2024-03-27T05:03:18.263842+00:00
100510,100306,town,,,Kingsburgh,,,,,,,,,,,4126,,-30.0963849,30.8378062,2024-03-27T05:03:19.670880+00:00
100511,100130,town,,,King Williams Town,,,,,,,,,,,5601,5600,-32.8792549,27.3930573,2024-03-27T05:03:17.609013+00:00
100512,100359,town,,,Kinross,,,,,,,,,,,2270,2270,-26.4198108,29.0925378,2024-03-27T05:03:21.594684+00:00
100513,101161,town,,,Kirkwood,,,,,,,,,,,6120,6120,-33.4042207,25.4670118,2024-03-27T05:03:17.896949+00:00
100514,101008,town,,,Klaarstroom,,,,,,,,,,,,6932,-33.3327660,22.5324548,2024-03-27T05:03:23.144152+00:00
100515,100306,town,,,Klaarwater,,,,,,,,,,,3609,3609,-29.9021115,30.8415728,2024-03-27T05:03:19.675387+00:00
100516,101141,town,,,Klapmuts,,,,,,,,,,,,7625,-33.8116721,18.8630126,2024-03-27T05:03:23.058140+00:00
100517,100281,town,,,Klarinet,,,,,,,,,,,,1019,-25.8429724,29.1978902,2024-03-27T05:03:17.945438+00:00
100518,100727,town,,,Klawer,,,,,,,,,,,8145,8145,-31.7776133,18.6227044,2024-03-27T05:03:23.721295+00:00
100519,100799,town,,,Klein Brak River,,,,,,,,,,,,6503,-34.0846565,22.1408217,2024-03-27T05:03:23.450557+00:00
100520,100854,town,,,Kleinemonde,,,,,,,,,,,,6172,-33.5366516,27.0373190,2024-03-27T05:03:17.872633+00:00
100521,100936,town,,,Kleinmond,,,,,,,,,,,7195,7195,-34.3372255,19.0033738,2024-03-27T05:03:23.552923+00:00
100522,100475,town,,,Klein Nourivier,,,,,,,,,,,,8252,-30.2152591,18.1372403,2024-03-27T05:03:22.091779+00:00
100523,100846,town,,,Kleinzee,,,,,,,,,,,,8282,-29.6805552,17.0654818,2024-03-27T05:03:22.170538+00:00
100524,100174,town,,,Klerksdorp,,,,,,,,,,,2571,2570,-26.8668350,26.6044586,2024-03-27T05:03:22.669252+00:00
100525,100436,town,,,Klipplaat,,,,,,,,,,,6255,6255,-33.0187012,24.3368137,2024-03-27T05:03:17.725735+00:00
100526,100727,town,,,Kliprand,,,,,,,,,,,,8205,-30.5963864,18.6874578,2024-03-27T05:03:23.725238+00:00
100527,100306,town,,,Kloof,,,,,,,,,,,3610,3640,-29.7919595,30.8196116,2024-03-27T05:03:19.679143+00:00
100528,100259,local_municipality,WC048,municipal_code,Knysna,,,,,,,,,,,,,-33.9379240,22.8793950,2024-03-27T05:03:23.406223+00:00
100529,100727,town,,,Koekenaap,,,,,,,,,,,,8146,-31.5266559,18.2858050,2024-03-27T05:03:23.735350+00:00
100530,101141,town,,,Koelenhof,,,,,,,,,,,,7605,-33.8735492,18.8208664,2024-03-27T05:03:23.062092+00:00
100531,100616,town,,,Koffiefontein,,,,,,,,,,,9986,9986,-29.4017673,24.9909511,2024-03-27T05:03:18.961998+00:00
100532,100475,town,,,Koingnaas,,,,,,,,,,,,8249,-30.1962938,17.2826883,2024-03-27T05:03:22.095615+00:00
100533,100744,town,,,Kokosi,,,,,,,,,,,2515,2515,-26.5030627,27.4637634,2024-03-27T05:03:19.488286+00:00
100534,100368,town,,,Kokstad,,,,,,,,,,,4700,4700,-30.5406688,29.4121525,2024-03-27T05:03:19.848513+00:00
100535,100846,town,,,Komaggas,,,,,,,,,,,,8242,-29.7994272,17.4765817,2024-03-27T05:03:22.174281+00:00
100536,100373,town,,,Komga,,,,,,,,,,,4950,4950,-32.5839075,27.8825642,2024-03-27T05:03:17.412008+00:00
100537,101344,local_municipality,FS162,municipal_code,Kopanong,,,,,,,,,,,,,-29.9319070,25.3155652,2024-03-27T05:03:18.891532+00:00
100538,100875,town,,,Koppies,,,,,,,,,,,9540,9540,-27.2321450,27.5757746,2024-03-27T05:03:18.450125+00:00
100539,101168,town,,,Koringberg,,,,,,,,,,,,7312,-33.0173198,18.6726270,2024-03-27T05:03:23.802117+00:00
100540,100498,town,,,Koster,,,,,,,,,,,0348,0348,-25.8556678,26.8871356,2024-03-27T05:03:22.542419+00:00
100541,100138,local_municipality,EC108,municipal_code,Kouga,,,,,,,,,,,,,-33.9040685,24.6830003,2024-03-27T05:03:17.730072+00:00
100542,100138,local_municipality,EC109,municipal_code,Kou-Kamma,,,,,,,,,,,,,-33.8488873,23.7955048,2024-03-27T05:03:17.792102+00:00
100543,100172,town,,,Kraaifontein,,,,,,,,,,,7570,7569,-33.8534095,18.7050337,2024-03-27T05:03:23.215478+00:00
100544,101247,town,,,Kranskop,,,,,,,,,,,,3268,-28.9681633,30.8615889,2024-03-27T05:03:20.387932+00:00
100545,100281,town,,,Kriel,,,,,,,,,,,2271,2271,-26.2573943,29.2538116,2024-03-27T05:03:17.949200+00:00
100546,100792,town,,,Kroonstad,,,,,,,,,,,9499,9500,-27.6502396,27.2123339,2024-03-27T05:03:18.417375+00:00
100547,100771,town,,,Krugersdorp,,,,,,,,,,,1739,1740,-26.1011732,27.7686133,2024-03-27T05:03:19.516122+00:00
100548,101053,town,,,Kuboes,,,,,,,,,,,,8292,-28.4488749,16.9906565,2024-03-27T05:03:22.217737+00:00
100549,100083,town,,,Kurland,,,,,,,,,,,6600,,-33.9470416,23.4905530,2024-03-27T05:03:23.343532+00:00
100550,100343,town,,,Kuruman,,,,,,,,,,,8460,8460,-27.4448600,23.4232403,2024-03-27T05:03:22.024531+00:00
100551,100672,town,,,Kutama,,,,,,,,,,,0940,0940,-23.0676397,29.6388441,2024-03-27T05:03:21.074869+00:00
100552,100224,town,,,Kutlwano,,,,,,,,,,,,8510,-28.3215169,24.6960726,2024-03-27T05:03:21.908407+00:00
100553,100306,town,,,Kwadabeka,,,,,,,,,,,3610,3612,-29.7716091,30.9048495,2024-03-27T05:03:19.682986+00:00
100554,100437,local_municipality,KZN292,municipal_code,KwaDukuza,,,,,,,,,,,,,-29.3633697,31.2625695,2024-03-27T05:03:19.781423+00:00
100555,100554,town,,,KwaDukuza,,,,,,,,,,,4449,4450,-29.3580202,31.2506468,2024-03-27T05:03:19.797901+00:00
100556,100860,town,,,Kwadwesi,,,,,,,,,,,6201,6004,-33.8419554,25.5019820,2024-03-27T05:03:18.218893+00:00
100557,100875,town,,,Kwakwatsi,,,,,,,,,,,9540,,-27.2286876,27.5872951,2024-03-27T05:03:18.454236+00:00
100558,100737,town,,,KwaMbonambi,,,,,,,,,,,,3915,-28.6007677,32.0821877,2024-03-27T05:03:20.509137+00:00
100559,101183,town,,,KwaMhlanga,,,,,,,,,,,1022,1022,-25.4298383,28.7028600,2024-03-27T05:03:21.848250+00:00
100560,100306,town,,,KwaNdengezi,,,,,,,,,,,3607,3607,-29.8581296,30.7610915,2024-03-27T05:03:19.686608+00:00
100561,100860,town,,,Kwanobuhle,,,,,,,,,,,6242,6242,-33.8122213,25.3658194,2024-03-27T05:03:18.226431+00:00
100562,100541,town,,,Kwanomzamo,,,,,,,,,,,6300,,-34.0387753,24.7750875,2024-03-27T05:03:17.759524+00:00
100563,100450,town,,,KwaNonzame,,,,,,,,,,,5900,,-31.5125337,25.0037762,2024-03-27T05:03:18.028544+00:00
100564,100446,town,,,KwaSandanezwe,,,,,,,,,,,,3237,-29.8818337,29.9971779,2024-03-27T05:03:19.875704+00:00
100565,101111,local_municipality,KZN432,municipal_code,Kwa Sani,,,,,,,,,,,,,-29.7593247,29.3745258,2024-03-27T05:03:19.887175+00:00
100566,100269,town,,,KwaThema,,,,,,,,,,,1575,1563,-26.2976550,28.3853516,2024-03-27T05:03:19.348881+00:00
100567,101144,town,,,KwaZamokuhle,,,,,,,,,,,1098,1098,-26.1342916,29.7246585,2024-03-27T05:03:21.820112+00:00
100568,101243,town,,,Kwazamuxolo,,,,,,,,,,,5950,5950,-31.1938850,24.9542630,2024-03-27T05:03:22.363247+00:00
100569,100821,town,,,KwaZanele,,,,,,,,,,,,2330,-26.3135084,29.9796907,2024-03-27T05:03:21.717370+00:00
100570,101161,town,,,KwaZenzele,,,,,,,,,,,6130,,-28.8670918,30.4844567,2024-03-27T05:03:17.900970+00:00
100571,,province,ZA-ZN,iso_3166,KwaZulu-Natal,KwaZulu-Natal,iKwaZulu-Natal,KwaZulu-Natala,KwaZulu-Natali,GaZulu-Natala,Hazolo-Natala,KwaZulu-Natal,KwaZulu-Natali,HaZulu-Natal,KwaZulu-Natal,,,-28.9357727,29.5837844,2024-03-27T05:03:19.568498+00:00
100572,100373,town,,,Kwelera,,,,,,,,,,,,5259,-32.8053846,27.9543840,2024-03-27T05:03:17.418686+00:00
100573,101141,town,,,Kylemore,,,,,,,,,,,7600,7608,-33.9196159,18.9482668,2024-03-27T05:03:23.065834+00:00
100574,100477,town,,,Ladismith,,,,,,,,,,,6655,6655,-33.4959169,21.2724772,2024-03-27T05:03:23.394862+00:00
100575,100693,town,,,Ladybrand,,,,,,,,,,,9745,9745,-29.1843137,27.4504474,2024-03-27T05:03:18.684762+00:00
100576,100449,town,,,Lady Frere,,,,,,,,,,,5410,5410,-31.7017793,27.2255782,2024-03-27T05:03:18.000396+00:00
100577,101097,town,,,Lady Grey,,,,,,,,,,,9755,9755,-30.7144621,27.2029993,2024-03-27T05:03:18.169301+00:00
100578,100288,town,,,Ladysmith,,,,,,,,,,,3370,3370,-28.5652385,29.7657638,2024-03-27T05:03:20.451203+00:00
100579,100147,town,,,L'Agulhas,,,,,,,,,,,,7287,-34.8207735,20.0048858,2024-03-27T05:03:23.502600+00:00
100580,100161,local_municipality,WC051,municipal_code,Laingsburg,,,,,,,,,,,,,-33.0400468,20.5503184,2024-03-27T05:03:23.125352+00:00
100581,100159,town,,,Lambert's Bay,,,,,,,,,,,8130,8130,-32.0997222,18.3024251,2024-03-27T05:03:23.696771+00:00
100582,100306,town,,,La Mercy,,,,,,,,,,,4399,4405,-29.6350241,31.0891853,2024-03-27T05:03:19.690401+00:00
100583,101212,town,,,Lammermoor,,,,,,,,,,,1739,1747,-25.9591218,27.8740249,2024-03-27T05:03:18.081597+00:00
100584,100306,town,,,Lamontville,,,,,,,,,,,4027,4027,-29.9428953,30.9335091,2024-03-27T05:03:19.694214+00:00
100585,101077,town,,,Langebaan,,,,,,,,,,,7357,7357,-33.0720383,18.0384263,2024-03-27T05:03:23.760416+00:00
100586,101077,town,,,Langebaanweg,,,,,,,,,,,,7375,-32.9735692,18.1466234,2024-03-27T05:03:23.764189+00:00
100587,100150,local_municipality,WC026,municipal_code,Langeberg,,,,,,,,,,,,,-33.8271721,19.8040179,2024-03-27T05:03:23.026706+00:00
100588,100173,town,,,Lanseria,,,,,,,,,,,1739,1748,-25.9384114,27.9164965,2024-03-27T05:03:19.056105+00:00
100589,100175,town,,,Laudium,,,,,,,,,,,0037,0037,-25.7877886,28.0834090,2024-03-27T05:03:19.199051+00:00
100590,100173,town,,,Lawley,,,,,,,,,,,1830,1824,-26.3818089,27.8033145,2024-03-27T05:03:19.059865+00:00
100591,100359,town,,,Leandra,,,,,,,,,,,2265,2265,-26.3800226,28.8975034,2024-03-27T05:03:21.599015+00:00
100592,100698,town,,,Lebaleng,,,,,,,,,,,2650,2650,-27.3261825,25.9702144,2024-03-27T05:03:22.693279+00:00
100593,100359,town,,,Lebogang,,,,,,,,,,,2610,,-24.9029965,28.3752017,2024-03-27T05:03:21.602916+00:00
100594,100607,town,,,Lebowakgomo,,,,,,,,,,,0737,0737,-24.3043566,29.4830567,2024-03-27T05:03:20.782319+00:00
100595,100503,town,,,Leerkrans,,,,,,,,,,,,8818,-28.4069731,21.5222749,2024-03-27T05:03:22.453484+00:00
100596,100698,town,,,Leeudoringstad,,,,,,,,,,,2640,2640,-27.2267281,26.2409686,2024-03-27T05:03:22.697062+00:00
100597,101025,town,,,Leeufontein,,,,,,,,,,,0449,,-25.6538005,28.3772867,2024-03-27T05:03:22.905746+00:00
100598,101008,town,,,Leeu-Gamka,,,,,,,,,,,,6950,-32.7672191,21.9666541,2024-03-27T05:03:23.147956+00:00
100599,100744,town,,,Leeupoort,,,,,,,,,,,,0486,-24.9224868,27.6376123,2024-03-27T05:03:19.491882+00:00
100600,100173,town,,,Lehae,,,,,,,,,,,1829,1821,-26.3488517,27.8810813,2024-03-27T05:03:19.068467+00:00
100601,100159,town,,,Leipoldtville,,,,,,,,,,,,8122,-32.2220204,18.4806169,2024-03-27T05:03:23.700796+00:00
100602,100332,district_municipality,DC18,municipal_code,Lejweleputswa,,,,,,,,,,,,,-28.2378378,25.4444687,2024-03-27T05:03:18.483733+00:00
100603,101053,town,,,Lekkersing,,,,,,,,,,,8283,8283,-29.0027648,17.0958627,2024-03-27T05:03:22.221819+00:00
100604,100349,local_municipality,MP305,municipal_code,Lekwa,,,,,,,,,,,,,-26.8800279,29.1100561,2024-03-27T05:03:21.622636+00:00
100605,100241,local_municipality,NW396,municipal_code,Lekwa-Teemane,,,,,,,,,,,,,-27.6388895,25.1777624,2024-03-27T05:03:22.794119+00:00
100606,100173,town,,,Lenasia South,,,,,,,,,,,1829,1835,-26.3965456,27.8529930,2024-03-27T05:03:19.073325+00:00
100607,100151,local_municipality,LIM355,municipal_code,Lepelle-Nkumpi,,,,,,,,,,,,,-24.2674265,29.4248263,2024-03-27T05:03:20.773572+00:00
100608,100475,town,,,Lepelsfontein,,,,,,,,,,,,8207,-31.0451370,17.8433146,2024-03-27T05:03:22.099308+00:00
100609,101303,local_municipality,LIM362,municipal_code,Lephalale,,,,,,,,,,,,,-23.6774718,27.5926504,2024-03-27T05:03:21.230009+00:00
100610,100537,town,,,Lephoi,,,,,,,,,,,9992,9992,-30.5016333,25.9755848,2024-03-27T05:03:18.911176+00:00
100611,100881,town,,,Leratswana,,,,,,,,,,,9602,9602,-28.0221486,27.8428833,2024-03-27T05:03:18.790556+00:00
100612,101092,local_municipality,GT423,municipal_code,Lesedi,,,,,,,,,,,,,-26.4492363,28.4041826,2024-03-27T05:03:19.422297+00:00
100613,100359,town,,,Leslie,,,,,,,,,,,2265,2265,-26.3681122,28.9181848,2024-03-27T05:03:21.606796+00:00
100614,100708,town,,,Letaba,,,,,,,,,,,0870,0870,-23.9765289,31.7973699,2024-03-27T05:03:20.976678+00:00
100615,100744,town,,,Letsatsing,,,,,,,,,,,2503,2503,-26.3737604,27.4576523,2024-03-27T05:03:19.495730+00:00
100616,101344,local_municipality,FS161,municipal_code,Letsemeng,,,,,,,,,,,,,-29.5055383,24.8938876,2024-03-27T05:03:18.937915+00:00
100617,100372,town,,,Letsitele,,,,,,,,,,,0885,0885,-23.8866439,30.3873777,2024-03-27T05:03:20.932526+00:00
